attempt_id,payment_id,gateway_id,attempt_number,attempt_status,failure_reason,started_at,completed_at
ATT0001064,PAY0000191,GTW017,3,Success,,2024-12-14 20:10:01,2024-12-14 20:10:02
ATT0001065,PAY0001106,GTW019,2,Success,,2024-11-07 23:27:32,2024-11-07 23:27:36
ATT0001066,PAY0001500,GTW002,2,Success,,2025-06-03 11:07:03,2025-06-03 11:07:07
ATT0001067,PAY0000920,GTW010,3,Success,,2025-04-09 10:15:51,2025-04-09 10:16:10
ATT0001068,PAY0001159,GTW018,3,Success,,2024-11-02 09:42:50,2024-11-02 09:43:09
ATT0001069,PAY0001378,GTW005,3,Success,,2024-09-10 03:20:33,2024-09-10 03:20:52
ATT0001070,PAY0000395,GTW012,2,Success,,2025-03-11 13:05:05,2025-03-11 13:05:07
ATT0001071,PAY0000871,GTW005,2,Success,,2024-03-20 11:43:33,2024-03-20 11:43:46
ATT0001072,PAY0001205,GTW018,3,Success,,2024-09-27 18:31:40,2024-09-27 18:31:54
ATT0001073,PAY0000902,GTW016,3,Failed,Daily Limit Exceeded,2024-06-15 04:32:08,2024-06-15 04:32:24
ATT0001074,PAY0000265,GTW017,3,Success,,2024-08-05 14:30:02,2024-08-05 14:30:08
ATT0001075,PAY0001145,GTW012,1,Success,,2025-02-22 03:07:23,2025-02-22 03:07:42
ATT0001076,PAY0000594,GTW002,3,Success,,2025-01-15 09:23:19,2025-01-15 09:23:29
ATT0001077,PAY0000996,GTW001,1,Success,,2025-08-26 13:03:59,2025-08-26 13:04:09
ATT0001078,PAY0000581,GTW007,1,Failed,Bank Timeout,2025-05-15 00:07:35,2025-05-15 00:07:47
ATT0001079,PAY0000092,GTW014,2,Success,,2025-08-02 14:57:21,2025-08-02 14:57:34
ATT0001080,PAY0000974,GTW020,1,Success,,2025-05-31 20:29:48,2025-05-31 20:30:03
ATT0001081,PAY0001367,GTW015,1,Failed,Bank Declined,2024-11-29 02:51:39,2024-11-29 02:51:59
ATT0001082,PAY0000794,GTW008,2,Success,,2024-02-16 21:56:28,2024-02-16 21:56:37
ATT0001083,PAY0001323,GTW003,1,Success,,2025-08-08 20:50:49,2025-08-08 20:50:59
ATT0001084,PAY0001150,GTW004,3,Success,,2024-07-16 19:34:36,2024-07-16 19:34:38
ATT0001085,PAY0001168,GTW017,1,Success,,2025-05-29 00:07:42,2025-05-29 00:08:00
ATT0001086,PAY0000369,GTW001,2,Success,,2024-09-08 22:53:56,2024-09-08 22:54:15
ATT0001087,PAY0000910,GTW003,3,Success,,2025-02-15 18:02:31,2025-02-15 18:02:32
ATT0001088,PAY0000697,GTW014,1,Success,,2025-06-24 10:24:16,2025-06-24 10:24:19
ATT0001089,PAY0000235,GTW004,3,Success,,2024-05-27 05:16:49,2024-05-27 05:16:52
ATT0001090,PAY0000316,GTW010,2,Success,,2024-03-01 19:20:11,2024-03-01 19:20:12
ATT0001091,PAY0001461,GTW002,2,Success,,2024-11-23 04:26:57,2024-11-23 04:27:08
ATT0001092,PAY0000529,GTW013,1,Success,,2024-09-02 19:37:15,2024-09-02 19:37:31
ATT0001093,PAY0001042,GTW017,2,Failed,Bank Declined,2024-10-02 01:20:29,2024-10-02 01:20:47
ATT0001094,PAY0000135,GTW016,1,Success,,2024-08-27 00:17:35,2024-08-27 00:17:54
ATT0001095,PAY0001383,GTW004,1,Success,,2025-10-29 04:19:36,2025-10-29 04:19:50
ATT0001096,PAY0000914,GTW003,3,Success,,2024-05-25 11:34:10,2024-05-25 11:34:18
ATT0001097,PAY0001101,GTW014,3,Success,,2024-01-02 14:53:39,2024-01-02 14:53:49
ATT0001098,PAY0001338,GTW006,1,Success,,2025-05-08 08:38:16,2025-05-08 08:38:29
ATT0001099,PAY0000720,GTW007,3,Failed,Customer Cancelled,2024-10-15 01:10:47,2024-10-15 01:11:05
ATT0001100,PAY0000144,GTW010,1,Success,,2024-05-05 04:46:35,2024-05-05 04:46:44
ATT0001101,PAY0000885,GTW007,3,Success,,2024-11-21 21:21:40,2024-11-21 21:21:49
ATT0001102,PAY0001450,GTW015,2,Success,,2024-11-25 10:13:29,2024-11-25 10:13:49
ATT0001103,PAY0000673,GTW001,3,Success,,2024-01-03 19:30:00,2024-01-03 19:30:01
ATT0001104,PAY0001378,GTW006,2,Success,,2025-05-15 12:34:05,2025-05-15 12:34:08
ATT0001105,PAY0001104,GTW001,3,Success,,2024-05-06 11:52:24,2024-05-06 11:52:44
ATT0001106,PAY0000734,GTW013,1,Failed,Daily Limit Exceeded,2024-01-09 03:29:23,2024-01-09 03:29:30
ATT0001107,PAY0000020,GTW008,3,Success,,2024-10-14 21:58:45,2024-10-14 21:58:57
ATT0001108,PAY0000393,GTW003,3,Success,,2024-08-14 07:31:23,2024-08-14 07:31:25
ATT0001109,PAY0000575,GTW016,3,Success,,2024-08-02 00:12:52,2024-08-02 00:13:05
ATT0001110,PAY0000228,GTW009,3,Success,,2024-06-23 17:12:42,2024-06-23 17:13:01
ATT0001111,PAY0001377,GTW020,3,Success,,2025-08-25 04:47:04,2025-08-25 04:47:09
ATT0001112,PAY0000532,GTW019,1,Failed,Fraud Check Failed,2024-10-07 06:54:43,2024-10-07 06:54:44
ATT0001113,PAY0001259,GTW009,3,Success,,2025-04-09 00:27:41,2025-04-09 00:27:43
ATT0001114,PAY0000662,GTW014,2,Success,,2025-11-27 16:29:31,2025-11-27 16:29:43
ATT0001115,PAY0001060,GTW002,3,Success,,2024-10-11 13:34:28,2024-10-11 13:34:39
ATT0001116,PAY0000011,GTW013,1,Success,,2025-08-08 00:47:14,2025-08-08 00:47:28
ATT0001117,PAY0000153,GTW008,1,Success,,2024-11-14 02:40:40,2024-11-14 02:40:44
ATT0001118,PAY0000058,GTW016,2,Failed,UPI Timeout,2025-08-29 20:59:21,2025-08-29 20:59:30
ATT0001119,PAY0000221,GTW016,1,Failed,Bank Timeout,2024-02-25 10:33:50,2024-02-25 10:33:58
ATT0001120,PAY0001229,GTW020,2,Success,,2025-10-02 14:37:07,2025-10-02 14:37:10
ATT0001121,PAY0000125,GTW002,2,Success,,2024-03-07 04:03:58,2024-03-07 04:04:13
ATT0001122,PAY0000113,GTW010,3,Success,,2024-03-08 03:43:03,2024-03-08 03:43:21
ATT0001123,PAY0000107,GTW010,2,Success,,2025-09-24 13:14:55,2025-09-24 13:15:15
ATT0001124,PAY0001352,GTW020,1,Success,,2025-04-20 13:56:39,2025-04-20 13:56:59
ATT0001125,PAY0000208,GTW011,3,Failed,UPI Timeout,2024-01-27 14:33:21,2024-01-27 14:33:40
ATT0001126,PAY0000222,GTW004,1,Success,,2024-03-10 18:50:53,2024-03-10 18:51:00
ATT0001127,PAY0001174,GTW005,3,Success,,2024-12-29 13:30:46,2024-12-29 13:31:06
ATT0001128,PAY0000911,GTW006,1,Success,,2024-02-15 01:08:19,2024-02-15 01:08:38
ATT0001129,PAY0000893,GTW017,3,Success,,2024-11-14 18:56:34,2024-11-14 18:56:39
ATT0001130,PAY0000302,GTW016,2,Success,,2024-10-25 11:00:33,2024-10-25 11:00:52
ATT0001131,PAY0001347,GTW005,1,Success,,2025-07-26 01:27:22,2025-07-26 01:27:29
ATT0001132,PAY0000411,GTW007,1,Success,,2025-11-14 15:44:44,2025-11-14 15:44:59
ATT0001133,PAY0001229,GTW011,3,Success,,2024-12-09 19:19:26,2024-12-09 19:19:37
ATT0001134,PAY0000333,GTW004,2,Failed,UPI Timeout,2024-02-13 15:14:58,2024-02-13 15:14:59
ATT0001135,PAY0001420,GTW008,2,Success,,2024-09-01 15:47:49,2024-09-01 15:48:00
ATT0001136,PAY0000770,GTW007,2,Success,,2024-01-07 11:00:04,2024-01-07 11:00:16
ATT0001137,PAY0000062,GTW018,1,Success,,2025-03-26 06:40:37,2025-03-26 06:40:49
ATT0001138,PAY0000090,GTW001,1,Success,,2024-06-27 07:56:16,2024-06-27 07:56:22
ATT0001139,PAY0000696,GTW018,1,Success,,2024-01-23 05:53:16,2024-01-23 05:53:20
ATT0001140,PAY0000043,GTW005,2,Success,,2024-04-23 10:59:13,2024-04-23 10:59:23
ATT0001141,PAY0000935,GTW008,2,Failed,Bank Declined,2025-11-07 05:33:51,2025-11-07 05:34:11
ATT0001142,PAY0001457,GTW003,1,Success,,2024-05-13 06:12:34,2024-05-13 06:12:47
ATT0001143,PAY0001423,GTW012,2,Success,,2025-10-13 07:58:02,2025-10-13 07:58:22
ATT0001144,PAY0001203,GTW007,3,Success,,2024-06-01 10:15:03,2024-06-01 10:15:12
ATT0001145,PAY0000259,GTW017,3,Failed,Customer Cancelled,2024-08-02 23:05:50,2024-08-02 23:06:06
ATT0001146,PAY0000133,GTW006,3,Success,,2025-10-22 16:23:31,2025-10-22 16:23:48
ATT0001147,PAY0000951,GTW006,2,Success,,2025-06-22 22:30:45,2025-06-22 22:31:01
ATT0001148,PAY0000971,GTW009,3,Success,,2025-08-20 20:02:13,2025-08-20 20:02:21
ATT0001149,PAY0000416,GTW015,1,Success,,2024-11-09 13:56:24,2024-11-09 13:56:43
ATT0001150,PAY0000322,GTW012,2,Success,,2024-05-17 02:18:28,2024-05-17 02:18:45
ATT0001151,PAY0000721,GTW008,3,Success,,2025-06-08 19:21:27,2025-06-08 19:21:42
ATT0001152,PAY0000958,GTW014,2,Success,,2025-05-24 10:17:24,2025-05-24 10:17:25
ATT0001153,PAY0000368,GTW015,1,Success,,2024-03-18 11:57:05,2024-03-18 11:57:15
ATT0001154,PAY0001028,GTW017,3,Success,,2024-10-10 07:06:07,2024-10-10 07:06:10
ATT0001155,PAY0000738,GTW002,3,Success,,2024-07-20 21:21:16,2024-07-20 21:21:26
ATT0001156,PAY0001400,GTW009,1,Success,,2024-05-21 22:47:34,2024-05-21 22:47:43
ATT0001157,PAY0000018,GTW010,2,Failed,Daily Limit Exceeded,2025-02-17 12:52:37,2025-02-17 12:52:38
ATT0001158,PAY0001340,GTW017,1,Failed,Daily Limit Exceeded,2024-08-21 07:46:47,2024-08-21 07:46:54
ATT0001159,PAY0000479,GTW017,3,Success,,2025-04-24 23:52:29,2025-04-24 23:52:40
ATT0001160,PAY0000176,GTW011,1,Success,,2025-03-03 06:28:28,2025-03-03 06:28:46
ATT0001161,PAY0000062,GTW012,1,Success,,2024-05-11 09:47:00,2024-05-11 09:47:16
ATT0001162,PAY0001350,GTW012,2,Success,,2025-03-11 21:48:25,2025-03-11 21:48:43
ATT0001163,PAY0000614,GTW011,3,Success,,2024-02-02 04:09:21,2024-02-02 04:09:40
ATT0001164,PAY0001290,GTW020,3,Success,,2025-02-04 12:13:25,2025-02-04 12:13:28
ATT0001165,PAY0001095,GTW013,1,Success,,2024-12-02 18:28:40,2024-12-02 18:28:50
ATT0001166,PAY0000191,GTW006,1,Success,,2024-06-30 01:52:44,2024-06-30 01:53:04
ATT0001167,PAY0001001,GTW001,1,Success,,2025-01-30 09:13:14,2025-01-30 09:13:24
ATT0001168,PAY0001351,GTW017,1,Success,,2025-01-12 16:00:10,2025-01-12 16:00:21
ATT0001169,PAY0000842,GTW013,1,Failed,Bank Declined,2024-05-12 17:26:30,2024-05-12 17:26:33
ATT0001170,PAY0000423,GTW005,1,Success,,2025-11-11 15:10:38,2025-11-11 15:10:57
ATT0001171,PAY0000636,GTW019,1,Success,,2025-04-14 08:12:00,2025-04-14 08:12:05
ATT0001172,PAY0000913,GTW003,2,Success,,2024-09-09 16:21:58,2024-09-09 16:22:17
ATT0001173,PAY0001006,GTW015,2,Success,,2024-04-03 09:41:56,2024-04-03 09:42:11
ATT0001174,PAY0000711,GTW010,2,Success,,2024-06-28 13:15:11,2024-06-28 13:15:31
ATT0001175,PAY0000885,GTW015,2,Failed,Insufficient Funds,2024-07-06 22:36:06,2024-07-06 22:36:19
ATT0001176,PAY0000491,GTW006,2,Failed,UPI Timeout,2025-07-04 09:42:58,2025-07-04 09:43:01
ATT0001177,PAY0001011,GTW014,3,Success,,2025-01-12 02:48:06,2025-01-12 02:48:23
ATT0001178,PAY0000668,GTW014,2,Success,,2024-07-31 16:02:29,2024-07-31 16:02:30
ATT0001179,PAY0000150,GTW015,2,Success,,2025-02-12 06:25:02,2025-02-12 06:25:03
ATT0001180,PAY0000514,GTW004,3,Failed,Daily Limit Exceeded,2024-11-30 21:47:29,2024-11-30 21:47:45
ATT0001181,PAY0000140,GTW003,3,Success,,2025-03-24 04:30:52,2025-03-24 04:31:01
ATT0001182,PAY0000331,GTW006,1,Success,,2024-06-30 09:07:34,2024-06-30 09:07:47
ATT0001183,PAY0000345,GTW003,3,Success,,2025-11-24 08:09:28,2025-11-24 08:09:40
ATT0001184,PAY0000365,GTW007,3,Success,,2025-11-22 17:13:28,2025-11-22 17:13:30
ATT0001185,PAY0001301,GTW017,3,Success,,2025-11-06 03:24:44,2025-11-06 03:24:54
ATT0001186,PAY0000910,GTW002,3,Success,,2025-01-21 06:59:15,2025-01-21 06:59:27
ATT0001187,PAY0000489,GTW007,1,Success,,2024-01-29 00:21:52,2024-01-29 00:21:59
ATT0001188,PAY0001393,GTW003,1,Failed,Insufficient Funds,2024-04-08 21:10:46,2024-04-08 21:10:52
ATT0001189,PAY0000852,GTW017,1,Failed,UPI Timeout,2024-11-26 17:40:12,2024-11-26 17:40:32
ATT0001190,PAY0001110,GTW013,2,Success,,2024-08-06 03:22:20,2024-08-06 03:22:26
ATT0001191,PAY0000031,GTW013,3,Success,,2025-02-02 06:29:14,2025-02-02 06:29:17
ATT0001192,PAY0001348,GTW009,3,Success,,2024-02-14 02:56:13,2024-02-14 02:56:27
ATT0001193,PAY0000618,GTW020,2,Failed,Network Error,2024-04-14 22:34:50,2024-04-14 22:35:09
ATT0001194,PAY0000516,GTW004,3,Success,,2025-10-08 22:24:43,2025-10-08 22:24:48
ATT0001195,PAY0000681,GTW006,3,Success,,2024-11-21 21:30:04,2024-11-21 21:30:15
ATT0001196,PAY0000037,GTW020,3,Success,,2025-06-07 20:47:14,2025-06-07 20:47:31
ATT0001197,PAY0001204,GTW001,1,Success,,2024-05-07 09:15:47,2024-05-07 09:16:01
ATT0001198,PAY0000499,GTW020,1,Success,,2025-01-18 15:18:12,2025-01-18 15:18:17
ATT0001199,PAY0000770,GTW007,3,Success,,2025-09-04 14:47:56,2025-09-04 14:48:07
ATT0001200,PAY0000275,GTW009,2,Success,,2024-02-10 16:50:26,2024-02-10 16:50:36
ATT0001201,PAY0000049,GTW008,3,Success,,2024-09-05 06:34:03,2024-09-05 06:34:11
ATT0001202,PAY0001408,GTW008,3,Failed,Bank Timeout,2025-06-17 10:11:28,2025-06-17 10:11:29
ATT0001203,PAY0001007,GTW003,1,Success,,2024-05-24 06:08:05,2024-05-24 06:08:11
ATT0001204,PAY0001214,GTW018,1,Success,,2024-03-21 13:46:29,2024-03-21 13:46:39
ATT0001205,PAY0000337,GTW007,1,Success,,2025-09-12 07:19:18,2025-09-12 07:19:37
ATT0001206,PAY0000919,GTW007,2,Failed,Network Error,2025-05-07 02:23:25,2025-05-07 02:23:38
ATT0001207,PAY0000965,GTW015,2,Success,,2025-03-19 04:52:50,2025-03-19 04:53:06
ATT0001208,PAY0000041,GTW013,2,Failed,Network Error,2024-11-03 19:34:09,2024-11-03 19:34:27
ATT0001209,PAY0000527,GTW013,2,Success,,2024-10-17 12:35:38,2024-10-17 12:35:54
ATT0001210,PAY0000148,GTW011,1,Success,,2024-07-19 04:58:12,2024-07-19 04:58:13
ATT0001211,PAY0000027,GTW017,3,Success,,2025-05-18 12:59:26,2025-05-18 12:59:39
ATT0001212,PAY0000765,GTW013,2,Success,,2025-08-25 02:26:56,2025-08-25 02:26:58
ATT0001213,PAY0000255,GTW013,3,Success,,2025-03-22 08:49:58,2025-03-22 08:50:10
ATT0001214,PAY0001044,GTW016,3,Success,,2024-02-29 20:24:59,2024-02-29 20:25:13
ATT0001215,PAY0000506,GTW008,2,Success,,2025-01-05 20:45:43,2025-01-05 20:45:44
ATT0001216,PAY0001429,GTW005,2,Success,,2025-11-28 04:16:15,2025-11-28 04:16:35
ATT0001217,PAY0001185,GTW006,1,Success,,2024-04-04 20:45:58,2024-04-04 20:46:11
ATT0001218,PAY0000815,GTW019,1,Success,,2024-07-12 13:10:53,2024-07-12 13:11:07
ATT0001219,PAY0000518,GTW010,3,Failed,Bank Timeout,2025-11-05 12:37:19,2025-11-05 12:37:33
ATT0001220,PAY0000224,GTW019,2,Failed,Invalid OTP,2024-10-02 23:13:59,2024-10-02 23:14:12
ATT0001221,PAY0000014,GTW006,2,Success,,2024-03-12 22:26:33,2024-03-12 22:26:47
ATT0001222,PAY0001341,GTW010,3,Success,,2024-06-29 11:11:45,2024-06-29 11:11:50
ATT0001223,PAY0000406,GTW016,1,Success,,2024-04-22 14:36:52,2024-04-22 14:36:59
ATT0001224,PAY0000381,GTW007,1,Success,,2024-07-15 08:57:55,2024-07-15 08:58:09
ATT0001225,PAY0000903,GTW020,1,Failed,Bank Timeout,2024-06-19 02:18:05,2024-06-19 02:18:18
ATT0001226,PAY0000567,GTW003,2,Success,,2024-08-28 15:31:43,2024-08-28 15:31:47
ATT0001227,PAY0000020,GTW002,2,Success,,2024-01-08 21:37:50,2024-01-08 21:37:52
ATT0001228,PAY0000199,GTW007,3,Success,,2025-01-19 19:33:48,2025-01-19 19:33:57
ATT0001229,PAY0000996,GTW016,2,Success,,2024-12-10 11:43:56,2024-12-10 11:44:07
ATT0001230,PAY0000646,GTW008,2,Success,,2025-01-22 19:03:22,2025-01-22 19:03:33
ATT0001231,PAY0000206,GTW001,2,Failed,Insufficient Funds,2025-02-15 23:53:56,2025-02-15 23:54:01
ATT0001232,PAY0001233,GTW004,3,Success,,2024-09-11 11:28:39,2024-09-11 11:28:55
ATT0001233,PAY0001055,GTW014,3,Success,,2025-10-15 10:01:40,2025-10-15 10:01:52
ATT0001234,PAY0000094,GTW011,3,Success,,2025-09-13 15:25:47,2025-09-13 15:26:07
ATT0001235,PAY0000167,GTW012,2,Failed,Bank Declined,2025-05-02 21:54:44,2025-05-02 21:54:48
ATT0001236,PAY0000602,GTW020,1,Success,,2025-06-16 18:50:54,2025-06-16 18:51:11
ATT0001237,PAY0000066,GTW005,2,Success,,2024-11-04 21:35:55,2024-11-04 21:36:10
ATT0001238,PAY0000345,GTW015,1,Success,,2025-07-07 07:15:13,2025-07-07 07:15:19
ATT0001239,PAY0001352,GTW003,1,Success,,2024-01-30 05:59:59,2024-01-30 06:00:10
ATT0001240,PAY0000786,GTW009,1,Success,,2025-11-12 15:57:42,2025-11-12 15:57:46
ATT0001241,PAY0001363,GTW005,3,Success,,2025-05-18 02:50:44,2025-05-18 02:50:55
ATT0001242,PAY0000459,GTW019,3,Success,,2024-12-17 12:58:45,2024-12-17 12:58:58
ATT0001243,PAY0001340,GTW018,2,Failed,Bank Timeout,2024-08-16 08:07:18,2024-08-16 08:07:21
ATT0001244,PAY0000183,GTW011,3,Success,,2024-07-11 23:07:36,2024-07-11 23:07:48
ATT0001245,PAY0000261,GTW011,2,Success,,2024-01-02 09:03:37,2024-01-02 09:03:55
ATT0001246,PAY0000389,GTW013,2,Success,,2025-01-08 21:59:50,2025-01-08 21:59:55
ATT0001247,PAY0001065,GTW020,3,Success,,2025-02-08 00:34:54,2025-02-08 00:35:09
ATT0001248,PAY0000648,GTW005,2,Failed,Invalid OTP,2025-05-26 21:29:09,2025-05-26 21:29:29
ATT0001249,PAY0000299,GTW002,3,Success,,2025-05-29 22:07:17,2025-05-29 22:07:36
ATT0001250,PAY0000980,GTW007,2,Success,,2025-01-20 01:51:21,2025-01-20 01:51:26
ATT0001251,PAY0001468,GTW007,3,Failed,Daily Limit Exceeded,2024-08-18 22:47:03,2024-08-18 22:47:09
ATT0001252,PAY0001490,GTW013,2,Failed,Card Expired,2025-11-06 05:01:35,2025-11-06 05:01:48
ATT0001253,PAY0000866,GTW016,2,Success,,2025-02-04 02:33:46,2025-02-04 02:33:56
ATT0001254,PAY0000579,GTW007,3,Failed,Insufficient Funds,2025-02-07 03:08:20,2025-02-07 03:08:39
ATT0001255,PAY0001454,GTW010,2,Success,,2025-08-14 04:28:44,2025-08-14 04:29:00
ATT0001256,PAY0000597,GTW005,1,Success,,2024-07-19 23:41:00,2024-07-19 23:41:12
ATT0001257,PAY0001487,GTW019,1,Success,,2024-05-31 12:27:43,2024-05-31 12:27:49
ATT0001258,PAY0000116,GTW004,2,Failed,Customer Cancelled,2024-07-02 01:07:32,2024-07-02 01:07:43
ATT0001259,PAY0000889,GTW005,3,Success,,2024-09-07 01:07:15,2024-09-07 01:07:28
ATT0001260,PAY0001001,GTW010,3,Success,,2024-06-25 20:47:24,2024-06-25 20:47:27
ATT0001261,PAY0000950,GTW013,2,Success,,2025-03-31 11:00:07,2025-03-31 11:00:11
ATT0001262,PAY0000170,GTW004,2,Success,,2025-06-05 07:01:37,2025-06-05 07:01:56
ATT0001263,PAY0001173,GTW016,2,Success,,2024-04-06 18:11:24,2024-04-06 18:11:40
ATT0001264,PAY0001321,GTW014,2,Success,,2024-04-11 10:04:45,2024-04-11 10:05:03
ATT0001265,PAY0000379,GTW013,3,Success,,2025-07-23 17:50:51,2025-07-23 17:51:08
ATT0001266,PAY0001001,GTW003,3,Failed,UPI Timeout,2025-07-05 22:52:50,2025-07-05 22:52:54
ATT0001267,PAY0001349,GTW004,1,Failed,Bank Timeout,2024-07-03 00:35:28,2024-07-03 00:35:39
ATT0001268,PAY0000081,GTW005,3,Success,,2024-06-14 02:35:16,2024-06-14 02:35:18
ATT0001269,PAY0000174,GTW004,3,Success,,2025-07-11 05:27:42,2025-07-11 05:27:43
ATT0001270,PAY0000509,GTW010,1,Failed,Network Error,2025-06-15 09:42:34,2025-06-15 09:42:49
ATT0001271,PAY0001182,GTW016,3,Success,,2024-12-26 19:34:32,2024-12-26 19:34:39
ATT0001272,PAY0001409,GTW004,3,Failed,UPI Timeout,2024-08-30 01:12:09,2024-08-30 01:12:19
ATT0001273,PAY0000275,GTW020,3,Success,,2025-01-02 08:08:46,2025-01-02 08:09:06
ATT0001274,PAY0000865,GTW003,3,Success,,2025-01-25 20:57:10,2025-01-25 20:57:23
ATT0001275,PAY0000935,GTW003,2,Success,,2024-05-26 17:13:04,2024-05-26 17:13:13
ATT0001276,PAY0001297,GTW007,3,Success,,2025-11-04 20:52:32,2025-11-04 20:52:52
ATT0001277,PAY0000336,GTW014,1,Success,,2025-03-20 12:01:38,2025-03-20 12:01:46
ATT0001278,PAY0000159,GTW009,1,Success,,2025-12-01 17:26:04,2025-12-01 17:26:15
ATT0001279,PAY0001312,GTW003,2,Failed,Invalid OTP,2024-10-06 04:55:51,2024-10-06 04:55:59
ATT0001280,PAY0000021,GTW004,2,Failed,Network Error,2024-08-15 12:06:50,2024-08-15 12:06:54
ATT0001281,PAY0001079,GTW010,3,Failed,Invalid OTP,2025-05-16 03:33:22,2025-05-16 03:33:41
ATT0001282,PAY0001130,GTW009,3,Success,,2024-02-19 05:20:48,2024-02-19 05:21:01
ATT0001283,PAY0000371,GTW012,3,Success,,2025-06-28 17:38:56,2025-06-28 17:39:09
ATT0001284,PAY0000977,GTW019,1,Success,,2025-06-09 22:09:42,2025-06-09 22:09:47
ATT0001285,PAY0000293,GTW013,3,Success,,2024-02-24 23:40:23,2024-02-24 23:40:31
ATT0001286,PAY0001389,GTW020,2,Success,,2024-07-06 14:22:51,2024-07-06 14:23:06
ATT0001287,PAY0001029,GTW010,2,Failed,Invalid OTP,2025-06-17 22:56:59,2025-06-17 22:57:07
ATT0001288,PAY0001302,GTW003,2,Success,,2024-11-16 02:40:05,2024-11-16 02:40:08
ATT0001289,PAY0001495,GTW008,1,Success,,2024-02-28 02:47:18,2024-02-28 02:47:36
ATT0001290,PAY0001010,GTW001,2,Success,,2024-05-19 15:31:32,2024-05-19 15:31:50
ATT0001291,PAY0001430,GTW004,2,Success,,2024-07-13 23:00:45,2024-07-13 23:00:59
ATT0001292,PAY0001439,GTW018,3,Success,,2025-11-08 16:43:38,2025-11-08 16:43:40
ATT0001293,PAY0001244,GTW015,1,Success,,2025-06-20 07:11:04,2025-06-20 07:11:16
ATT0001294,PAY0000274,GTW017,2,Failed,Bank Timeout,2025-03-08 15:24:10,2025-03-08 15:24:22
ATT0001295,PAY0000693,GTW008,3,Failed,Invalid OTP,2024-04-30 09:19:30,2024-04-30 09:19:40
ATT0001296,PAY0000437,GTW001,3,Success,,2025-02-07 06:59:19,2025-02-07 06:59:36
ATT0001297,PAY0000073,GTW015,3,Failed,Card Expired,2024-02-28 11:00:39,2024-02-28 11:00:54
ATT0001298,PAY0000612,GTW012,1,Success,,2024-07-09 12:22:00,2024-07-09 12:22:04
ATT0001299,PAY0000883,GTW016,1,Success,,2025-06-10 04:26:07,2025-06-10 04:26:23
ATT0001300,PAY0000015,GTW005,3,Success,,2025-04-26 12:23:19,2025-04-26 12:23:31
ATT0001301,PAY0000878,GTW006,3,Failed,Network Error,2024-04-21 14:42:53,2024-04-21 14:43:08
ATT0001302,PAY0000287,GTW012,3,Success,,2025-01-02 22:12:07,2025-01-02 22:12:14
ATT0001303,PAY0000584,GTW002,1,Success,,2024-12-05 01:10:42,2024-12-05 01:10:49
ATT0001304,PAY0000982,GTW009,1,Success,,2025-07-17 15:51:43,2025-07-17 15:51:48
ATT0001305,PAY0000666,GTW013,3,Success,,2025-02-02 04:07:06,2025-02-02 04:07:07
ATT0001306,PAY0000259,GTW005,2,Success,,2025-12-01 07:03:43,2025-12-01 07:03:54
ATT0001307,PAY0000880,GTW020,3,Success,,2025-05-06 09:18:31,2025-05-06 09:18:34
ATT0001308,PAY0000879,GTW008,3,Success,,2025-06-07 05:15:17,2025-06-07 05:15:21
ATT0001309,PAY0000540,GTW008,3,Failed,Fraud Check Failed,2024-07-22 15:45:50,2024-07-22 15:45:54
ATT0001310,PAY0001252,GTW006,1,Failed,Bank Timeout,2025-08-28 20:40:09,2025-08-28 20:40:17
ATT0001311,PAY0000271,GTW013,1,Success,,2024-07-15 04:27:01,2024-07-15 04:27:21
ATT0001312,PAY0000409,GTW003,1,Success,,2025-06-21 09:44:40,2025-06-21 09:44:48
ATT0001313,PAY0000455,GTW011,2,Success,,2025-06-06 13:41:03,2025-06-06 13:41:13
ATT0001314,PAY0000226,GTW009,2,Success,,2024-12-25 22:26:15,2024-12-25 22:26:26
ATT0001315,PAY0000098,GTW006,1,Success,,2025-11-07 23:20:13,2025-11-07 23:20:23
ATT0001316,PAY0000967,GTW009,3,Success,,2024-07-08 08:31:23,2024-07-08 08:31:34
ATT0001317,PAY0000624,GTW004,1,Success,,2025-11-30 17:49:55,2025-11-30 17:50:00
ATT0001318,PAY0000679,GTW012,3,Failed,Invalid OTP,2025-08-26 16:38:23,2025-08-26 16:38:31
ATT0001319,PAY0000431,GTW019,2,Success,,2024-04-18 04:40:47,2024-04-18 04:41:07
ATT0001320,PAY0000247,GTW002,3,Failed,Bank Timeout,2025-11-01 06:12:45,2025-11-01 06:13:00
ATT0001321,PAY0000154,GTW018,3,Success,,2025-04-30 06:34:46,2025-04-30 06:34:51
ATT0001322,PAY0000090,GTW005,1,Success,,2024-09-15 17:22:57,2024-09-15 17:23:09
ATT0001323,PAY0000919,GTW004,2,Success,,2025-03-05 16:59:32,2025-03-05 16:59:33
ATT0001324,PAY0000342,GTW020,2,Success,,2024-05-12 09:02:36,2024-05-12 09:02:38
ATT0001325,PAY0001421,GTW007,3,Failed,Bank Timeout,2025-05-21 21:34:55,2025-05-21 21:35:12
ATT0001326,PAY0000339,GTW015,3,Success,,2025-02-03 12:38:17,2025-02-03 12:38:24
ATT0001327,PAY0000377,GTW001,1,Success,,2025-08-29 22:00:56,2025-08-29 22:01:13
ATT0001328,PAY0000933,GTW017,3,Success,,2024-09-22 09:54:14,2024-09-22 09:54:24
