event_id,payment_id,event_type,previous_status,current_status,event_timestamp,gateway_response_code,gateway_message,retry_count
EVT00000256,PAY0000067,PaymentCreated,NULL,Created,2024-03-18 14:51:00,100,Payment initiated,0
EVT00000257,PAY0000067,PaymentAuthorized,Created,Authorized,2024-03-18 14:53:00,200,Authorization successful,1
EVT00000258,PAY0000067,PaymentCaptured,Authorized,Captured,2024-03-18 14:55:00,201,Payment captured,2
EVT00000259,PAY0000067,PaymentSettled,Captured,Settled,2024-03-18 14:57:00,202,Settlement completed,3
EVT00000260,PAY0000068,PaymentCreated,NULL,Created,2025-07-17 03:03:00,100,Payment initiated,0
EVT00000261,PAY0000068,PaymentAuthorized,Created,Authorized,2025-07-17 03:05:00,200,Authorization successful,1
EVT00000262,PAY0000068,PaymentCaptured,Authorized,Captured,2025-07-17 03:07:00,201,Payment captured,2
EVT00000263,PAY0000068,PaymentSettled,Captured,Settled,2025-07-17 03:09:00,202,Settlement completed,3
EVT00000264,PAY0000069,PaymentCreated,NULL,Created,2025-07-07 00:05:00,100,Payment initiated,0
EVT00000265,PAY0000069,PaymentAuthorized,Created,Authorized,2025-07-07 00:07:00,200,Authorization successful,1
EVT00000266,PAY0000069,PaymentCaptured,Authorized,Captured,2025-07-07 00:09:00,201,Payment captured,2
EVT00000267,PAY0000069,PaymentSettled,Captured,Settled,2025-07-07 00:11:00,202,Settlement completed,3
EVT00000268,PAY0000070,PaymentCreated,NULL,Created,2024-08-30 05:26:00,100,Payment initiated,0
EVT00000269,PAY0000070,PaymentAuthorized,Created,Authorized,2024-08-30 05:28:00,200,Authorization successful,1
EVT00000270,PAY0000070,PaymentCaptured,Authorized,Captured,2024-08-30 05:30:00,201,Payment captured,2
EVT00000271,PAY0000070,PaymentSettled,Captured,Settled,2024-08-30 05:32:00,202,Settlement completed,3
EVT00000272,PAY0000071,PaymentCreated,NULL,Created,2024-08-06 12:57:00,100,Payment initiated,0
EVT00000273,PAY0000071,PaymentAuthorized,Created,Authorized,2024-08-06 12:59:00,200,Authorization successful,1
EVT00000274,PAY0000071,PaymentFailed,Authorized,Failed,2024-08-06 13:01:00,500,Transaction failed,2
EVT00000275,PAY0000072,PaymentCreated,NULL,Created,2025-01-23 00:24:00,100,Payment initiated,0
EVT00000276,PAY0000072,PaymentAuthorized,Created,Authorized,2025-01-23 00:26:00,200,Authorization successful,1
EVT00000277,PAY0000072,PaymentCaptured,Authorized,Captured,2025-01-23 00:28:00,201,Payment captured,2
EVT00000278,PAY0000072,PaymentSettled,Captured,Settled,2025-01-23 00:30:00,202,Settlement completed,3
EVT00000279,PAY0000073,PaymentCreated,NULL,Created,2025-04-10 09:27:00,100,Payment initiated,0
EVT00000280,PAY0000073,PaymentAuthorized,Created,Authorized,2025-04-10 09:29:00,200,Authorization successful,1
EVT00000281,PAY0000073,PaymentCaptured,Authorized,Captured,2025-04-10 09:31:00,201,Payment captured,2
EVT00000282,PAY0000073,PaymentSettled,Captured,Settled,2025-04-10 09:33:00,202,Settlement completed,3
EVT00000283,PAY0000074,PaymentCreated,NULL,Created,2025-07-23 21:45:00,100,Payment initiated,0
EVT00000284,PAY0000074,PaymentAuthorized,Created,Authorized,2025-07-23 21:47:00,200,Authorization successful,1
EVT00000285,PAY0000074,PaymentCaptured,Authorized,Captured,2025-07-23 21:49:00,201,Payment captured,2
EVT00000286,PAY0000074,PaymentSettled,Captured,Settled,2025-07-23 21:51:00,202,Settlement completed,3
EVT00000287,PAY0000075,PaymentCreated,NULL,Created,2024-07-13 09:13:00,100,Payment initiated,0
EVT00000288,PAY0000075,PaymentAuthorized,Created,Authorized,2024-07-13 09:15:00,200,Authorization successful,1
EVT00000289,PAY0000075,PaymentCaptured,Authorized,Captured,2024-07-13 09:17:00,201,Payment captured,2
EVT00000290,PAY0000075,PaymentSettled,Captured,Settled,2024-07-13 09:19:00,202,Settlement completed,3
EVT00000291,PAY0000076,PaymentCreated,NULL,Created,2025-08-16 23:34:00,100,Payment initiated,0
EVT00000292,PAY0000076,PaymentAuthorized,Created,Authorized,2025-08-16 23:36:00,200,Authorization successful,1
EVT00000293,PAY0000076,PaymentFailed,Authorized,Failed,2025-08-16 23:38:00,500,Transaction failed,2
EVT00000294,PAY0000077,PaymentCreated,NULL,Created,2024-11-17 01:03:00,100,Payment initiated,0
EVT00000295,PAY0000077,PaymentAuthorized,Created,Authorized,2024-11-17 01:05:00,200,Authorization successful,1
EVT00000296,PAY0000077,PaymentCaptured,Authorized,Captured,2024-11-17 01:07:00,201,Payment captured,2
EVT00000297,PAY0000077,PaymentSettled,Captured,Settled,2024-11-17 01:09:00,202,Settlement completed,3
EVT00000298,PAY0000078,PaymentCreated,NULL,Created,2025-05-29 16:10:00,100,Payment initiated,0
EVT00000299,PAY0000078,PaymentAuthorized,Created,Authorized,2025-05-29 16:12:00,200,Authorization successful,1
EVT00000300,PAY0000078,PaymentFailed,Authorized,Failed,2025-05-29 16:14:00,500,Transaction failed,2
EVT00000301,PAY0000079,PaymentCreated,NULL,Created,2025-06-04 02:54:00,100,Payment initiated,0
EVT00000302,PAY0000079,PaymentAuthorized,Created,Authorized,2025-06-04 02:56:00,200,Authorization successful,1
EVT00000303,PAY0000079,PaymentCaptured,Authorized,Captured,2025-06-04 02:58:00,201,Payment captured,2
EVT00000304,PAY0000079,PaymentSettled,Captured,Settled,2025-06-04 03:00:00,202,Settlement completed,3
EVT00000305,PAY0000080,PaymentCreated,NULL,Created,2025-09-01 02:43:00,100,Payment initiated,0
EVT00000306,PAY0000080,PaymentAuthorized,Created,Authorized,2025-09-01 02:45:00,200,Authorization successful,1
EVT00000307,PAY0000080,PaymentCaptured,Authorized,Captured,2025-09-01 02:47:00,201,Payment captured,2
EVT00000308,PAY0000080,PaymentSettled,Captured,Settled,2025-09-01 02:49:00,202,Settlement completed,3
EVT00000309,PAY0000081,PaymentCreated,NULL,Created,2025-02-17 03:56:00,100,Payment initiated,0
EVT00000310,PAY0000081,PaymentAuthorized,Created,Authorized,2025-02-17 03:58:00,200,Authorization successful,1
EVT00000311,PAY0000081,PaymentCaptured,Authorized,Captured,2025-02-17 04:00:00,201,Payment captured,2
EVT00000312,PAY0000081,PaymentSettled,Captured,Settled,2025-02-17 04:02:00,202,Settlement completed,3
EVT00000313,PAY0000082,PaymentCreated,NULL,Created,2025-08-15 19:02:00,100,Payment initiated,0
EVT00000314,PAY0000082,PaymentAuthorized,Created,Authorized,2025-08-15 19:04:00,200,Authorization successful,1
EVT00000315,PAY0000082,PaymentCaptured,Authorized,Captured,2025-08-15 19:06:00,201,Payment captured,2
EVT00000316,PAY0000082,PaymentSettled,Captured,Settled,2025-08-15 19:08:00,202,Settlement completed,3
EVT00000317,PAY0000083,PaymentCreated,NULL,Created,2025-03-05 21:37:00,100,Payment initiated,0
EVT00000318,PAY0000083,PaymentAuthorized,Created,Authorized,2025-03-05 21:39:00,200,Authorization successful,1
EVT00000319,PAY0000083,PaymentCaptured,Authorized,Captured,2025-03-05 21:41:00,201,Payment captured,2
EVT00000320,PAY0000083,PaymentSettled,Captured,Settled,2025-03-05 21:43:00,202,Settlement completed,3
EVT00000321,PAY0000084,PaymentCreated,NULL,Created,2024-11-19 08:13:00,100,Payment initiated,0
EVT00000322,PAY0000084,PaymentAuthorized,Created,Authorized,2024-11-19 08:15:00,200,Authorization successful,1
EVT00000323,PAY0000084,PaymentCaptured,Authorized,Captured,2024-11-19 08:17:00,201,Payment captured,2
EVT00000324,PAY0000084,PaymentSettled,Captured,Settled,2024-11-19 08:19:00,202,Settlement completed,3
EVT00000325,PAY0000085,PaymentCreated,NULL,Created,2024-11-17 07:16:00,100,Payment initiated,0
EVT00000326,PAY0000085,PaymentAuthorized,Created,Authorized,2024-11-17 07:18:00,200,Authorization successful,1
EVT00000327,PAY0000085,PaymentCaptured,Authorized,Captured,2024-11-17 07:20:00,201,Payment captured,2
EVT00000328,PAY0000085,PaymentSettled,Captured,Settled,2024-11-17 07:22:00,202,Settlement completed,3
EVT00000329,PAY0000086,PaymentCreated,NULL,Created,2025-11-18 20:19:00,100,Payment initiated,0
EVT00000330,PAY0000086,PaymentAuthorized,Created,Authorized,2025-11-18 20:21:00,200,Authorization successful,1
EVT00000331,PAY0000086,PaymentCaptured,Authorized,Captured,2025-11-18 20:23:00,201,Payment captured,2
EVT00000332,PAY0000086,PaymentSettled,Captured,Settled,2025-11-18 20:25:00,202,Settlement completed,3
EVT00000333,PAY0000087,PaymentCreated,NULL,Created,2024-03-15 00:29:00,100,Payment initiated,0
EVT00000334,PAY0000087,PaymentAuthorized,Created,Authorized,2024-03-15 00:31:00,200,Authorization successful,1
EVT00000335,PAY0000087,PaymentCaptured,Authorized,Captured,2024-03-15 00:33:00,201,Payment captured,2
EVT00000336,PAY0000087,PaymentSettled,Captured,Settled,2024-03-15 00:35:00,202,Settlement completed,3
EVT00000337,PAY0000088,PaymentCreated,NULL,Created,2025-07-30 03:04:00,100,Payment initiated,0
EVT00000338,PAY0000088,PaymentAuthorized,Created,Authorized,2025-07-30 03:06:00,200,Authorization successful,1
EVT00000339,PAY0000088,PaymentCaptured,Authorized,Captured,2025-07-30 03:08:00,201,Payment captured,2
EVT00000340,PAY0000088,PaymentSettled,Captured,Settled,2025-07-30 03:10:00,202,Settlement completed,3
EVT00000341,PAY0000089,PaymentCreated,NULL,Created,2025-06-02 08:08:00,100,Payment initiated,0
EVT00000342,PAY0000089,PaymentAuthorized,Created,Authorized,2025-06-02 08:10:00,200,Authorization successful,1
EVT00000343,PAY0000089,PaymentCaptured,Authorized,Captured,2025-06-02 08:12:00,201,Payment captured,2
EVT00000344,PAY0000089,PaymentSettled,Captured,Settled,2025-06-02 08:14:00,202,Settlement completed,3
EVT00000345,PAY0000090,PaymentCreated,NULL,Created,2024-03-11 07:23:00,100,Payment initiated,0
EVT00000346,PAY0000090,PaymentAuthorized,Created,Authorized,2024-03-11 07:25:00,200,Authorization successful,1
EVT00000347,PAY0000090,PaymentCaptured,Authorized,Captured,2024-03-11 07:27:00,201,Payment captured,2
EVT00000348,PAY0000090,PaymentSettled,Captured,Settled,2024-03-11 07:29:00,202,Settlement completed,3
EVT00000349,PAY0000091,PaymentCreated,NULL,Created,2025-03-24 17:45:00,100,Payment initiated,0
EVT00000350,PAY0000091,PaymentAuthorized,Created,Authorized,2025-03-24 17:47:00,200,Authorization successful,1
EVT00000351,PAY0000091,PaymentCaptured,Authorized,Captured,2025-03-24 17:49:00,201,Payment captured,2
EVT00000352,PAY0000091,PaymentSettled,Captured,Settled,2025-03-24 17:51:00,202,Settlement completed,3
EVT00000353,PAY0000092,PaymentCreated,NULL,Created,2025-10-31 16:00:00,100,Payment initiated,0
EVT00000354,PAY0000092,PaymentAuthorized,Created,Authorized,2025-10-31 16:02:00,200,Authorization successful,1
EVT00000355,PAY0000092,PaymentCaptured,Authorized,Captured,2025-10-31 16:04:00,201,Payment captured,2
EVT00000356,PAY0000092,PaymentSettled,Captured,Settled,2025-10-31 16:06:00,202,Settlement completed,3
EVT00000357,PAY0000093,PaymentCreated,NULL,Created,2025-07-21 09:59:00,100,Payment initiated,0
EVT00000358,PAY0000093,PaymentAuthorized,Created,Authorized,2025-07-21 10:01:00,200,Authorization successful,1
EVT00000359,PAY0000093,PaymentCaptured,Authorized,Captured,2025-07-21 10:03:00,201,Payment captured,2
EVT00000360,PAY0000093,PaymentSettled,Captured,Settled,2025-07-21 10:05:00,202,Settlement completed,3
EVT00000361,PAY0000094,PaymentCreated,NULL,Created,2024-05-17 08:07:00,100,Payment initiated,0
EVT00000362,PAY0000094,PaymentAuthorized,Created,Authorized,2024-05-17 08:09:00,200,Authorization successful,1
EVT00000363,PAY0000094,PaymentCaptured,Authorized,Captured,2024-05-17 08:11:00,201,Payment captured,2
EVT00000364,PAY0000094,PaymentSettled,Captured,Settled,2024-05-17 08:13:00,202,Settlement completed,3
EVT00000365,PAY0000095,PaymentCreated,NULL,Created,2025-07-20 04:17:00,100,Payment initiated,0
EVT00000366,PAY0000095,PaymentAuthorized,Created,Authorized,2025-07-20 04:19:00,200,Authorization successful,1
EVT00000367,PAY0000095,PaymentCaptured,Authorized,Captured,2025-07-20 04:21:00,201,Payment captured,2
EVT00000368,PAY0000095,PaymentSettled,Captured,Settled,2025-07-20 04:23:00,202,Settlement completed,3
EVT00000369,PAY0000096,PaymentCreated,NULL,Created,2024-08-03 22:21:00,100,Payment initiated,0
EVT00000370,PAY0000096,PaymentAuthorized,Created,Authorized,2024-08-03 22:23:00,200,Authorization successful,1
EVT00000371,PAY0000096,PaymentCaptured,Authorized,Captured,2024-08-03 22:25:00,201,Payment captured,2
EVT00000372,PAY0000096,PaymentSettled,Captured,Settled,2024-08-03 22:27:00,202,Settlement completed,3
EVT00000373,PAY0000097,PaymentCreated,NULL,Created,2025-10-11 08:32:00,100,Payment initiated,0
EVT00000374,PAY0000097,PaymentAuthorized,Created,Authorized,2025-10-11 08:34:00,200,Authorization successful,1
EVT00000375,PAY0000097,PaymentCaptured,Authorized,Captured,2025-10-11 08:36:00,201,Payment captured,2
EVT00000376,PAY0000097,PaymentSettled,Captured,Settled,2025-10-11 08:38:00,202,Settlement completed,3
EVT00000377,PAY0000098,PaymentCreated,NULL,Created,2024-02-22 02:40:00,100,Payment initiated,0
EVT00000378,PAY0000098,PaymentAuthorized,Created,Authorized,2024-02-22 02:42:00,200,Authorization successful,1
EVT00000379,PAY0000098,PaymentCaptured,Authorized,Captured,2024-02-22 02:44:00,201,Payment captured,2
EVT00000380,PAY0000098,PaymentSettled,Captured,Settled,2024-02-22 02:46:00,202,Settlement completed,3
EVT00000381,PAY0000099,PaymentCreated,NULL,Created,2024-10-10 01:00:00,100,Payment initiated,0
EVT00000382,PAY0000099,PaymentAuthorized,Created,Authorized,2024-10-10 01:02:00,200,Authorization successful,1
EVT00000383,PAY0000099,PaymentCaptured,Authorized,Captured,2024-10-10 01:04:00,201,Payment captured,2
EVT00000384,PAY0000099,PaymentSettled,Captured,Settled,2024-10-10 01:06:00,202,Settlement completed,3
EVT00000385,PAY0000100,PaymentCreated,NULL,Created,2024-05-13 20:16:00,100,Payment initiated,0
EVT00000386,PAY0000100,PaymentAuthorized,Created,Authorized,2024-05-13 20:18:00,200,Authorization successful,1
EVT00000387,PAY0000100,PaymentCaptured,Authorized,Captured,2024-05-13 20:20:00,201,Payment captured,2
EVT00000388,PAY0000100,PaymentSettled,Captured,Settled,2024-05-13 20:22:00,202,Settlement completed,3
EVT00000389,PAY0000101,PaymentCreated,NULL,Created,2025-03-28 17:45:00,100,Payment initiated,0
EVT00000390,PAY0000101,PaymentAuthorized,Created,Authorized,2025-03-28 17:47:00,200,Authorization successful,1
EVT00000391,PAY0000101,PaymentCaptured,Authorized,Captured,2025-03-28 17:49:00,201,Payment captured,2
EVT00000392,PAY0000101,PaymentSettled,Captured,Settled,2025-03-28 17:51:00,202,Settlement completed,3
EVT00000393,PAY0000102,PaymentCreated,NULL,Created,2024-01-10 03:04:00,100,Payment initiated,0
EVT00000394,PAY0000102,PaymentAuthorized,Created,Authorized,2024-01-10 03:06:00,200,Authorization successful,1
EVT00000395,PAY0000102,PaymentCaptured,Authorized,Captured,2024-01-10 03:08:00,201,Payment captured,2
EVT00000396,PAY0000102,PaymentSettled,Captured,Settled,2024-01-10 03:10:00,202,Settlement completed,3
EVT00000397,PAY0000103,PaymentCreated,NULL,Created,2024-06-01 17:02:00,100,Payment initiated,0
EVT00000398,PAY0000103,PaymentAuthorized,Created,Authorized,2024-06-01 17:04:00,200,Authorization successful,1
EVT00000399,PAY0000103,PaymentCaptured,Authorized,Captured,2024-06-01 17:06:00,201,Payment captured,2
EVT00000400,PAY0000103,PaymentSettled,Captured,Settled,2024-06-01 17:08:00,202,Settlement completed,3
EVT00000401,PAY0000104,PaymentCreated,NULL,Created,2025-08-19 17:09:00,100,Payment initiated,0
EVT00000402,PAY0000104,PaymentAuthorized,Created,Authorized,2025-08-19 17:11:00,200,Authorization successful,1
EVT00000403,PAY0000104,PaymentCaptured,Authorized,Captured,2025-08-19 17:13:00,201,Payment captured,2
EVT00000404,PAY0000104,PaymentSettled,Captured,Settled,2025-08-19 17:15:00,202,Settlement completed,3
EVT00000405,PAY0000105,PaymentCreated,NULL,Created,2024-02-12 09:23:00,100,Payment initiated,0
EVT00000406,PAY0000105,PaymentAuthorized,Created,Authorized,2024-02-12 09:25:00,200,Authorization successful,1
EVT00000407,PAY0000105,PaymentCaptured,Authorized,Captured,2024-02-12 09:27:00,201,Payment captured,2
EVT00000408,PAY0000105,PaymentSettled,Captured,Settled,2024-02-12 09:29:00,202,Settlement completed,3
EVT00000409,PAY0000106,PaymentCreated,NULL,Created,2024-02-10 11:13:00,100,Payment initiated,0
EVT00000410,PAY0000106,PaymentAuthorized,Created,Authorized,2024-02-10 11:15:00,200,Authorization successful,1
EVT00000411,PAY0000106,PaymentCaptured,Authorized,Captured,2024-02-10 11:17:00,201,Payment captured,2
EVT00000412,PAY0000106,PaymentSettled,Captured,Settled,2024-02-10 11:19:00,202,Settlement completed,3
EVT00000413,PAY0000107,PaymentCreated,NULL,Created,2025-11-13 03:22:00,100,Payment initiated,0
EVT00000414,PAY0000107,PaymentAuthorized,Created,Authorized,2025-11-13 03:24:00,200,Authorization successful,1
EVT00000415,PAY0000107,PaymentCaptured,Authorized,Captured,2025-11-13 03:26:00,201,Payment captured,2
EVT00000416,PAY0000107,PaymentSettled,Captured,Settled,2025-11-13 03:28:00,202,Settlement completed,3
EVT00000417,PAY0000108,PaymentCreated,NULL,Created,2025-02-20 19:47:00,100,Payment initiated,0
EVT00000418,PAY0000108,PaymentAuthorized,Created,Authorized,2025-02-20 19:49:00,200,Authorization successful,1
EVT00000419,PAY0000108,PaymentCaptured,Authorized,Captured,2025-02-20 19:51:00,201,Payment captured,2
EVT00000420,PAY0000108,PaymentSettled,Captured,Settled,2025-02-20 19:53:00,202,Settlement completed,3
EVT00000421,PAY0000109,PaymentCreated,NULL,Created,2024-08-30 05:51:00,100,Payment initiated,0
EVT00000422,PAY0000109,PaymentAuthorized,Created,Authorized,2024-08-30 05:53:00,200,Authorization successful,1
EVT00000423,PAY0000109,PaymentCaptured,Authorized,Captured,2024-08-30 05:55:00,201,Payment captured,2
EVT00000424,PAY0000109,PaymentSettled,Captured,Settled,2024-08-30 05:57:00,202,Settlement completed,3
EVT00000425,PAY0000110,PaymentCreated,NULL,Created,2025-02-26 00:11:00,100,Payment initiated,0
EVT00000426,PAY0000110,PaymentAuthorized,Created,Authorized,2025-02-26 00:13:00,200,Authorization successful,1
EVT00000427,PAY0000110,PaymentCaptured,Authorized,Captured,2025-02-26 00:15:00,201,Payment captured,2
EVT00000428,PAY0000110,PaymentSettled,Captured,Settled,2025-02-26 00:17:00,202,Settlement completed,3
EVT00000429,PAY0000111,PaymentCreated,NULL,Created,2024-12-06 13:51:00,100,Payment initiated,0
EVT00000430,PAY0000111,PaymentAuthorized,Created,Authorized,2024-12-06 13:53:00,200,Authorization successful,1
EVT00000431,PAY0000111,PaymentCaptured,Authorized,Captured,2024-12-06 13:55:00,201,Payment captured,2
EVT00000432,PAY0000111,PaymentSettled,Captured,Settled,2024-12-06 13:57:00,202,Settlement completed,3
EVT00000433,PAY0000112,PaymentCreated,NULL,Created,2024-09-11 08:10:00,100,Payment initiated,0
EVT00000434,PAY0000112,PaymentAuthorized,Created,Authorized,2024-09-11 08:12:00,200,Authorization successful,1
EVT00000435,PAY0000112,PaymentCaptured,Authorized,Captured,2024-09-11 08:14:00,201,Payment captured,2
EVT00000436,PAY0000112,PaymentSettled,Captured,Settled,2024-09-11 08:16:00,202,Settlement completed,3
EVT00000437,PAY0000113,PaymentCreated,NULL,Created,2024-04-20 12:55:00,100,Payment initiated,0
EVT00000438,PAY0000113,PaymentAuthorized,Created,Authorized,2024-04-20 12:57:00,200,Authorization successful,1
