invoice_id,merchant_id,customer_id,invoice_number,invoice_amount,currency,due_date,invoice_status,created_at,paid_at
INV0000835,MER000035,CUS000194,INV-2024-000835,36230,INR,2025-01-25,Overdue,2024-12-30 15:42:00,
INV0000836,MER000063,CUS000131,INV-2024-000836,8449,INR,2024-05-12,Paid,2024-04-20 03:16:00,2024-05-10 03:16:00
INV0000837,MER000018,CUS000008,INV-2024-000837,154,INR,2024-03-17,Overdue,2024-03-10 15:43:00,
INV0000838,MER000049,CUS000155,INV-2024-000838,3503,INR,2024-11-16,Pending,2024-11-06 19:39:00,
INV0000839,MER000067,CUS000197,INV-2024-000839,8636,INR,2024-08-16,Paid,2024-07-25 09:42:00,2024-08-02 09:42:00
INV0000840,MER000070,CUS000088,INV-2024-000840,45425,INR,2025-07-21,Cancelled,2025-07-13 00:48:00,
INV0000841,MER000016,CUS000099,INV-2024-000841,7166,INR,2025-04-06,Paid,2025-03-29 14:02:00,2025-04-02 14:02:00
INV0000842,MER000022,CUS000126,INV-2024-000842,6120,INR,2025-02-12,Paid,2025-02-02 15:48:00,2025-02-09 15:48:00
INV0000843,MER000070,CUS000147,INV-2024-000843,3561,INR,2025-06-17,Paid,2025-06-02 01:25:00,2025-06-14 01:25:00
INV0000844,MER000046,CUS000197,INV-2024-000844,134013,INR,2024-03-11,Paid,2024-03-03 00:37:00,2024-03-08 00:37:00
INV0000845,MER000045,CUS000208,INV-2024-000845,11763,INR,2025-10-12,Paid,2025-10-02 10:24:00,2025-10-07 10:24:00
INV0000846,MER000053,CUS000090,INV-2024-000846,350,INR,2024-09-26,Paid,2024-09-10 07:41:00,2024-09-12 07:41:00
INV0000847,MER000040,CUS000030,INV-2024-000847,1323,INR,2025-07-26,Paid,2025-07-05 10:02:00,2025-07-18 10:02:00
INV0000848,MER000066,CUS000231,INV-2024-000848,1335,INR,2025-05-12,Paid,2025-04-25 18:01:00,2025-05-07 18:01:00
INV0000849,MER000042,CUS000147,INV-2024-000849,600,INR,2024-04-25,Paid,2024-04-12 22:43:00,2024-04-20 22:43:00
INV0000850,MER000044,CUS000043,INV-2024-000850,6953,INR,2025-04-18,Pending,2025-03-22 06:31:00,
INV0000851,MER000010,CUS000216,INV-2024-000851,24030,INR,2024-11-06,Cancelled,2024-10-21 08:03:00,
INV0000852,MER000052,CUS000206,INV-2024-000852,2507,INR,2025-09-01,Paid,2025-08-15 03:37:00,2025-08-31 03:37:00
INV0000853,MER000061,CUS000110,INV-2024-000853,2257,INR,2025-11-14,Paid,2025-10-29 09:32:00,2025-11-08 09:32:00
INV0000854,MER000026,CUS000107,INV-2024-000854,9444,INR,2025-05-03,Paid,2025-04-09 21:48:00,2025-04-09 21:48:00
INV0000855,MER000067,CUS000221,INV-2024-000855,611,INR,2024-09-05,Overdue,2024-08-06 21:52:00,
INV0000856,MER000035,CUS000240,INV-2024-000856,8107,INR,2025-08-10,Paid,2025-08-02 23:40:00,2025-08-07 23:40:00
INV0000857,MER000060,CUS000038,INV-2024-000857,5920,INR,2025-03-30,Paid,2025-03-21 13:20:00,2025-03-27 13:20:00
INV0000858,MER000035,CUS000211,INV-2024-000858,3632,INR,2024-10-03,Paid,2024-09-19 21:38:00,2024-09-20 21:38:00
INV0000859,MER000020,CUS000050,INV-2024-000859,916,INR,2024-12-07,Cancelled,2024-11-13 14:31:00,
INV0000860,MER000055,CUS000166,INV-2024-000860,23238,INR,2024-06-19,Paid,2024-06-12 08:08:00,2024-06-16 08:08:00
INV0000861,MER000023,CUS000165,INV-2024-000861,41841,INR,2024-01-30,Paid,2024-01-21 01:55:00,2024-01-25 01:55:00
INV0000862,MER000009,CUS000231,INV-2024-000862,145273,INR,2025-11-27,Paid,2025-11-18 21:56:00,2025-11-20 21:56:00
INV0000863,MER000031,CUS000029,INV-2024-000863,9197,INR,2024-05-28,Overdue,2024-05-03 16:42:00,
INV0000864,MER000068,CUS000065,INV-2024-000864,2479,INR,2024-09-17,Paid,2024-08-31 19:07:00,2024-09-12 19:07:00
INV0000865,MER000031,CUS000240,INV-2024-000865,3364,INR,2024-05-04,Paid,2024-04-19 05:13:00,2024-04-27 05:13:00
INV0000866,MER000008,CUS000126,INV-2024-000866,2851,INR,2024-12-12,Paid,2024-11-20 17:27:00,2024-11-28 17:27:00
INV0000867,MER000019,CUS000093,INV-2024-000867,7026,INR,2024-12-07,Paid,2024-11-11 00:41:00,2024-12-04 00:41:00
INV0000868,MER000007,CUS000177,INV-2024-000868,25708,INR,2024-10-02,Paid,2024-09-16 17:24:00,2024-09-27 17:24:00
INV0000869,MER000016,CUS000137,INV-2024-000869,38994,INR,2025-02-20,Partially Paid,2025-02-01 00:58:00,2025-02-09 00:58:00
INV0000870,MER000039,CUS000024,INV-2024-000870,25432,INR,2024-11-12,Partially Paid,2024-10-31 06:55:00,2024-11-10 06:55:00
INV0000871,MER000041,CUS000226,INV-2024-000871,36627,INR,2024-02-13,Pending,2024-02-04 08:55:00,
INV0000872,MER000063,CUS000121,INV-2024-000872,31806,INR,2025-03-20,Paid,2025-03-08 03:52:00,2025-03-16 03:52:00
INV0000873,MER000009,CUS000091,INV-2024-000873,9974,INR,2024-12-07,Pending,2024-11-30 14:44:00,
INV0000874,MER000024,CUS000162,INV-2024-000874,3230,INR,2024-01-31,Paid,2024-01-04 12:12:00,2024-01-22 12:12:00
INV0000875,MER000011,CUS000029,INV-2024-000875,628,INR,2025-11-21,Paid,2025-10-26 04:54:00,2025-11-20 04:54:00
INV0000876,MER000041,CUS000116,INV-2024-000876,3188,INR,2024-10-18,Pending,2024-09-23 05:43:00,
INV0000877,MER000037,CUS000051,INV-2024-000877,476,INR,2024-07-24,Overdue,2024-07-05 12:56:00,
INV0000878,MER000029,CUS000006,INV-2024-000878,46604,INR,2025-11-07,Partially Paid,2025-10-24 19:40:00,2025-10-31 19:40:00
INV0000879,MER000026,CUS000068,INV-2024-000879,21060,INR,2024-03-11,Paid,2024-02-20 12:39:00,2024-02-24 12:39:00
INV0000880,MER000012,CUS000246,INV-2024-000880,2923,INR,2024-02-04,Pending,2024-01-15 22:33:00,
INV0000881,MER000059,CUS000212,INV-2024-000881,2942,INR,2024-08-30,Overdue,2024-08-17 22:13:00,
INV0000882,MER000035,CUS000074,INV-2024-000882,35040,INR,2024-05-26,Paid,2024-05-13 13:54:00,2024-05-26 13:54:00
INV0000883,MER000037,CUS000187,INV-2024-000883,7854,INR,2024-07-14,Paid,2024-07-03 13:50:00,2024-07-07 13:50:00
INV0000884,MER000031,CUS000159,INV-2024-000884,5069,INR,2025-02-09,Paid,2025-01-13 18:43:00,2025-01-13 18:43:00
INV0000885,MER000061,CUS000035,INV-2024-000885,36055,INR,2024-09-03,Paid,2024-08-05 22:24:00,2024-08-24 22:24:00
INV0000886,MER000033,CUS000019,INV-2024-000886,160,INR,2024-03-08,Paid,2024-02-23 10:59:00,2024-02-28 10:59:00
INV0000887,MER000006,CUS000002,INV-2024-000887,7242,INR,2024-11-23,Paid,2024-11-05 12:42:00,2024-11-22 12:42:00
INV0000888,MER000006,CUS000149,INV-2024-000888,273,INR,2025-06-16,Partially Paid,2025-05-30 15:59:00,2025-06-03 15:59:00
INV0000889,MER000012,CUS000082,INV-2024-000889,38373,INR,2024-06-11,Paid,2024-05-25 08:07:00,2024-05-29 08:07:00
INV0000890,MER000064,CUS000224,INV-2024-000890,123663,INR,2025-01-19,Paid,2025-01-04 13:18:00,2025-01-12 13:18:00
INV0000891,MER000067,CUS000081,INV-2024-000891,3704,INR,2024-11-30,Paid,2024-11-19 23:31:00,2024-11-29 23:31:00
INV0000892,MER000057,CUS000014,INV-2024-000892,155,INR,2024-09-14,Paid,2024-08-23 05:02:00,2024-09-14 05:02:00
INV0000893,MER000060,CUS000112,INV-2024-000893,606,INR,2024-03-11,Paid,2024-02-11 14:22:00,2024-02-25 14:22:00
INV0000894,MER000064,CUS000029,INV-2024-000894,19703,INR,2024-05-19,Partially Paid,2024-05-06 11:05:00,2024-05-08 11:05:00
INV0000895,MER000022,CUS000192,INV-2024-000895,5470,INR,2025-08-12,Paid,2025-07-30 21:37:00,2025-07-30 21:37:00
INV0000896,MER000068,CUS000197,INV-2024-000896,7823,INR,2024-04-10,Paid,2024-03-19 07:49:00,2024-03-29 07:49:00
INV0000897,MER000004,CUS000073,INV-2024-000897,2999,INR,2025-02-17,Pending,2025-02-07 11:37:00,
INV0000898,MER000020,CUS000008,INV-2024-000898,950,INR,2025-12-03,Overdue,2025-11-06 15:29:00,
INV0000899,MER000001,CUS000085,INV-2024-000899,222012,INR,2025-10-29,Cancelled,2025-09-29 14:20:00,
INV0000900,MER000017,CUS000055,INV-2024-000900,28544,INR,2024-12-05,Paid,2024-11-26 01:47:00,2024-12-05 01:47:00
INV0000901,MER000049,CUS000024,INV-2024-000901,3917,INR,2024-09-09,Partially Paid,2024-09-02 12:05:00,2024-09-04 12:05:00
INV0000902,MER000050,CUS000200,INV-2024-000902,3526,INR,2024-05-23,Pending,2024-05-03 09:31:00,
INV0000903,MER000040,CUS000232,INV-2024-000903,3152,INR,2025-01-20,Paid,2025-01-02 21:06:00,2025-01-17 21:06:00
INV0000904,MER000058,CUS000227,INV-2024-000904,5399,INR,2025-08-08,Pending,2025-07-30 19:27:00,
INV0000905,MER000048,CUS000158,INV-2024-000905,745,INR,2025-04-04,Paid,2025-03-12 02:02:00,2025-03-26 02:02:00
INV0000906,MER000029,CUS000166,INV-2024-000906,3541,INR,2025-06-18,Paid,2025-05-22 16:40:00,2025-05-31 16:40:00
INV0000907,MER000060,CUS000112,INV-2024-000907,920,INR,2025-05-15,Paid,2025-05-04 09:09:00,2025-05-08 09:09:00
INV0000908,MER000032,CUS000134,INV-2024-000908,1782,INR,2025-07-26,Paid,2025-07-18 02:58:00,2025-07-26 02:58:00
INV0000909,MER000055,CUS000106,INV-2024-000909,776,INR,2025-08-20,Paid,2025-08-05 08:22:00,2025-08-05 08:22:00
INV0000910,MER000015,CUS000190,INV-2024-000910,3942,INR,2024-07-14,Paid,2024-07-05 12:02:00,2024-07-09 12:02:00
INV0000911,MER000041,CUS000151,INV-2024-000911,39488,INR,2025-10-12,Paid,2025-09-30 08:21:00,2025-10-01 08:21:00
INV0000912,MER000034,CUS000224,INV-2024-000912,8108,INR,2025-07-20,Paid,2025-07-01 00:00:00,2025-07-06 00:00:00
INV0000913,MER000062,CUS000118,INV-2024-000913,8975,INR,2024-12-02,Paid,2024-11-06 19:52:00,2024-11-27 19:52:00
INV0000914,MER000051,CUS000206,INV-2024-000914,3050,INR,2024-05-28,Pending,2024-05-18 00:12:00,
INV0000915,MER000025,CUS000220,INV-2024-000915,592,INR,2025-11-09,Paid,2025-10-26 04:41:00,2025-11-05 04:41:00
INV0000916,MER000069,CUS000049,INV-2024-000916,888,INR,2025-05-09,Paid,2025-04-19 04:30:00,2025-04-24 04:30:00
INV0000917,MER000020,CUS000190,INV-2024-000917,41789,INR,2025-05-18,Paid,2025-04-27 00:55:00,2025-05-03 00:55:00
INV0000918,MER000038,CUS000146,INV-2024-000918,35673,INR,2024-03-03,Paid,2024-02-22 10:00:00,2024-02-28 10:00:00
INV0000919,MER000054,CUS000218,INV-2024-000919,5765,INR,2024-02-29,Paid,2024-02-07 15:25:00,2024-02-26 15:25:00
INV0000920,MER000063,CUS000060,INV-2024-000920,44624,INR,2024-02-06,Paid,2024-01-20 13:36:00,2024-01-28 13:36:00
INV0000921,MER000054,CUS000228,INV-2024-000921,9107,INR,2025-10-20,Paid,2025-09-29 20:22:00,2025-09-29 20:22:00
INV0000922,MER000021,CUS000074,INV-2024-000922,40753,INR,2025-01-10,Paid,2024-12-18 14:14:00,2025-01-08 14:14:00
INV0000923,MER000044,CUS000236,INV-2024-000923,8676,INR,2024-06-12,Paid,2024-05-14 09:46:00,2024-05-27 09:46:00
INV0000924,MER000047,CUS000204,INV-2024-000924,3655,INR,2025-10-27,Pending,2025-09-28 06:18:00,
INV0000925,MER000062,CUS000034,INV-2024-000925,260,INR,2025-10-02,Overdue,2025-09-12 15:06:00,
INV0000926,MER000064,CUS000078,INV-2024-000926,1771,INR,2024-02-03,Paid,2024-01-19 11:56:00,2024-01-24 11:56:00
INV0000927,MER000023,CUS000212,INV-2024-000927,42996,INR,2024-02-22,Paid,2024-02-02 02:21:00,2024-02-09 02:21:00
INV0000928,MER000016,CUS000144,INV-2024-000928,5225,INR,2024-12-22,Pending,2024-12-14 11:49:00,
INV0000929,MER000035,CUS000230,INV-2024-000929,806,INR,2025-06-21,Pending,2025-06-11 19:42:00,
INV0000930,MER000057,CUS000205,INV-2024-000930,2818,INR,2024-04-28,Pending,2024-04-18 19:39:00,
INV0000931,MER000006,CUS000130,INV-2024-000931,745,INR,2024-05-18,Paid,2024-04-30 06:58:00,2024-05-09 06:58:00
INV0000932,MER000057,CUS000196,INV-2024-000932,2627,INR,2024-06-23,Pending,2024-06-06 20:23:00,
INV0000933,MER000016,CUS000218,INV-2024-000933,7812,INR,2024-01-29,Paid,2024-01-07 07:53:00,2024-01-23 07:53:00
INV0000934,MER000022,CUS000022,INV-2024-000934,7800,INR,2025-01-18,Paid,2025-01-04 20:42:00,2025-01-16 20:42:00
INV0000935,MER000068,CUS000108,INV-2024-000935,19044,INR,2025-04-04,Partially Paid,2025-03-15 13:58:00,2025-03-31 13:58:00
INV0000936,MER000047,CUS000242,INV-2024-000936,249,INR,2024-02-03,Overdue,2024-01-11 22:51:00,
INV0000937,MER000011,CUS000087,INV-2024-000937,3693,INR,2025-03-28,Paid,2025-03-20 01:25:00,2025-03-22 01:25:00
INV0000938,MER000008,CUS000162,INV-2024-000938,223110,INR,2025-07-05,Partially Paid,2025-06-16 09:26:00,2025-07-03 09:26:00
INV0000939,MER000039,CUS000185,INV-2024-000939,32555,INR,2024-02-01,Paid,2024-01-09 08:57:00,2024-01-13 08:57:00
INV0000940,MER000052,CUS000115,INV-2024-000940,9920,INR,2025-10-22,Paid,2025-10-01 19:41:00,2025-10-21 19:41:00
INV0000941,MER000052,CUS000199,INV-2024-000941,408,INR,2024-04-13,Paid,2024-03-27 01:34:00,2024-03-31 01:34:00
INV0000942,MER000067,CUS000139,INV-2024-000942,2521,INR,2025-06-30,Paid,2025-06-07 17:19:00,2025-06-27 17:19:00
INV0000943,MER000021,CUS000006,INV-2024-000943,915,INR,2025-07-20,Pending,2025-07-06 18:16:00,
INV0000944,MER000039,CUS000186,INV-2024-000944,9279,INR,2024-05-11,Paid,2024-04-23 23:03:00,2024-05-09 23:03:00
INV0000945,MER000046,CUS000032,INV-2024-000945,766,INR,2024-06-01,Pending,2024-05-07 14:19:00,
INV0000946,MER000059,CUS000087,INV-2024-000946,245497,INR,2025-09-14,Paid,2025-08-18 18:45:00,2025-09-14 18:45:00
INV0000947,MER000030,CUS000090,INV-2024-000947,3294,INR,2025-02-04,Paid,2025-01-21 16:47:00,2025-01-29 16:47:00
INV0000948,MER000025,CUS000211,INV-2024-000948,39774,INR,2024-04-30,Pending,2024-04-10 04:45:00,
INV0000949,MER000011,CUS000024,INV-2024-000949,233,INR,2025-05-11,Paid,2025-05-02 06:28:00,2025-05-10 06:28:00
INV0000950,MER000052,CUS000151,INV-2024-000950,7469,INR,2024-10-24,Paid,2024-09-27 18:31:00,2024-10-11 18:31:00
INV0000951,MER000063,CUS000188,INV-2024-000951,92689,INR,2024-06-18,Pending,2024-05-27 16:08:00,
INV0000952,MER000017,CUS000248,INV-2024-000952,44678,INR,2024-05-21,Paid,2024-04-30 22:13:00,2024-05-05 22:13:00
INV0000953,MER000048,CUS000236,INV-2024-000953,207706,INR,2025-03-12,Paid,2025-02-22 03:07:00,2025-02-23 03:07:00
INV0000954,MER000067,CUS000040,INV-2024-000954,412,INR,2025-02-09,Paid,2025-01-18 09:18:00,2025-01-22 09:18:00
INV0000955,MER000019,CUS000201,INV-2024-000955,1798,INR,2024-11-20,Pending,2024-11-08 09:13:00,
INV0000956,MER000063,CUS000001,INV-2024-000956,457,INR,2024-04-01,Paid,2024-03-10 01:26:00,2024-03-28 01:26:00
INV0000957,MER000058,CUS000231,INV-2024-000957,7182,INR,2025-05-27,Paid,2025-05-01 23:53:00,2025-05-05 23:53:00
INV0000958,MER000065,CUS000163,INV-2024-000958,8372,INR,2025-12-14,Paid,2025-11-14 14:09:00,2025-12-09 14:09:00
INV0000959,MER000053,CUS000100,INV-2024-000959,7479,INR,2025-01-10,Partially Paid,2024-12-13 17:02:00,2025-01-05 17:02:00
INV0000960,MER000036,CUS000166,INV-2024-000960,269,INR,2024-02-24,Paid,2024-01-26 18:40:00,2024-02-15 18:40:00
INV0000961,MER000016,CUS000165,INV-2024-000961,4153,INR,2025-10-03,Overdue,2025-09-25 17:36:00,
INV0000962,MER000067,CUS000049,INV-2024-000962,42941,INR,2024-02-13,Paid,2024-01-20 03:42:00,2024-01-20 03:42:00
INV0000963,MER000036,CUS000202,INV-2024-000963,8279,INR,2024-04-13,Paid,2024-03-27 17:38:00,2024-03-28 17:38:00
INV0000964,MER000063,CUS000221,INV-2024-000964,32280,INR,2025-03-30,Partially Paid,2025-03-23 05:26:00,2025-03-28 05:26:00
INV0000965,MER000049,CUS000066,INV-2024-000965,201,INR,2025-07-19,Paid,2025-07-08 05:18:00,2025-07-09 05:18:00
INV0000966,MER000020,CUS000079,INV-2024-000966,227894,INR,2024-07-09,Paid,2024-06-22 01:39:00,2024-06-23 01:39:00
INV0000967,MER000039,CUS000100,INV-2024-000967,245,INR,2025-03-17,Overdue,2025-02-26 10:16:00,
INV0000968,MER000016,CUS000014,INV-2024-000968,4875,INR,2025-06-11,Paid,2025-05-19 16:48:00,2025-05-22 16:48:00
INV0000969,MER000035,CUS000016,INV-2024-000969,7670,INR,2024-03-28,Paid,2024-03-08 15:01:00,2024-03-08 15:01:00
INV0000970,MER000035,CUS000142,INV-2024-000970,226973,INR,2024-05-07,Paid,2024-04-13 07:48:00,2024-04-17 07:48:00
INV0000971,MER000039,CUS000146,INV-2024-000971,2375,INR,2025-10-24,Paid,2025-10-13 16:13:00,2025-10-15 16:13:00
INV0000972,MER000032,CUS000138,INV-2024-000972,195530,INR,2025-04-28,Overdue,2025-04-07 01:00:00,
INV0000973,MER000038,CUS000168,INV-2024-000973,50143,INR,2024-03-28,Paid,2024-03-02 15:17:00,2024-03-23 15:17:00
INV0000974,MER000049,CUS000090,INV-2024-000974,23944,INR,2025-08-30,Paid,2025-08-22 16:18:00,2025-08-30 16:18:00
INV0000975,MER000009,CUS000077,INV-2024-000975,815,INR,2024-05-29,Cancelled,2024-05-05 04:46:00,
INV0000976,MER000056,CUS000054,INV-2024-000976,6216,INR,2025-12-14,Overdue,2025-11-29 10:40:00,
INV0000977,MER000058,CUS000070,INV-2024-000977,6270,INR,2025-01-10,Paid,2024-12-15 06:29:00,2025-01-06 06:29:00
INV0000978,MER000018,CUS000166,INV-2024-000978,49898,INR,2025-05-09,Paid,2025-05-02 00:57:00,2025-05-08 00:57:00
INV0000979,MER000063,CUS000196,INV-2024-000979,2330,INR,2025-11-19,Paid,2025-10-26 20:04:00,2025-11-16 20:04:00
INV0000980,MER000057,CUS000173,INV-2024-000980,932,INR,2025-02-08,Paid,2025-01-20 19:22:00,2025-01-20 19:22:00
INV0000981,MER000016,CUS000119,INV-2024-000981,4162,INR,2025-04-30,Paid,2025-03-31 00:14:00,2025-04-08 00:14:00
INV0000982,MER000046,CUS000050,INV-2024-000982,728,INR,2025-10-31,Paid,2025-10-02 09:51:00,2025-10-17 09:51:00
INV0000983,MER000047,CUS000010,INV-2024-000983,4426,INR,2024-02-04,Paid,2024-01-08 06:52:00,2024-02-04 06:52:00
INV0000984,MER000036,CUS000146,INV-2024-000984,3794,INR,2025-08-18,Paid,2025-07-19 06:42:00,2025-08-09 06:42:00
INV0000985,MER000023,CUS000017,INV-2024-000985,2066,INR,2024-06-04,Partially Paid,2024-05-10 08:59:00,2024-05-26 08:59:00
INV0000986,MER000036,CUS000050,INV-2024-000986,11516,INR,2025-12-10,Paid,2025-11-25 17:39:00,2025-12-09 17:39:00
INV0000987,MER000001,CUS000241,INV-2024-000987,1850,INR,2024-12-16,Paid,2024-11-26 13:54:00,2024-12-12 13:54:00
INV0000988,MER000060,CUS000127,INV-2024-000988,1713,INR,2024-09-06,Paid,2024-08-17 01:17:00,2024-08-27 01:17:00
INV0000989,MER000001,CUS000101,INV-2024-000989,183,INR,2025-08-22,Overdue,2025-08-08 00:47:00,
INV0000990,MER000055,CUS000246,INV-2024-000990,355,INR,2024-08-05,Paid,2024-07-20 05:21:00,2024-07-23 05:21:00
INV0000991,MER000004,CUS000123,INV-2024-000991,1394,INR,2025-09-15,Pending,2025-08-29 20:59:00,
INV0000992,MER000032,CUS000028,INV-2024-000992,6584,INR,2024-03-10,Overdue,2024-02-25 10:33:00,
INV0000993,MER000057,CUS000196,INV-2024-000993,557,INR,2025-08-23,Partially Paid,2025-08-15 03:05:00,2025-08-21 03:05:00
INV0000994,MER000041,CUS000228,INV-2024-000994,14262,INR,2024-05-31,Paid,2024-05-10 01:58:00,2024-05-29 01:58:00
INV0000995,MER000056,CUS000017,INV-2024-000995,157,INR,2025-08-14,Paid,2025-07-26 01:18:00,2025-08-14 01:18:00
INV0000996,MER000053,CUS000060,INV-2024-000996,10696,INR,2025-04-29,Partially Paid,2025-04-09 12:29:00,2025-04-28 12:29:00
INV0000997,MER000013,CUS000087,INV-2024-000997,1426,INR,2025-05-04,Paid,2025-04-09 16:21:00,2025-04-12 16:21:00
INV0000998,MER000002,CUS000153,INV-2024-000998,48856,INR,2024-08-13,Paid,2024-07-17 18:08:00,2024-07-28 18:08:00
INV0000999,MER000054,CUS000124,INV-2024-000999,39139,INR,2024-07-17,Paid,2024-07-09 07:08:00,2024-07-13 07:08:00
INV0001000,MER000056,CUS000132,INV-2024-001000,247755,INR,2025-01-25,Pending,2025-01-01 09:37:00,
